Date;Open;High;Low;Close;Adj_Close;Volume
2013.08.07 00:00;332.7232;334.6202;330.3045;334.0518;334.0518;580388.9
2013.08.08 00:00;334.9414;342.1285;333.9574;341.7641;341.7641;639010.9
2013.08.09 00:00;342.6190;343.8484;340.6090;343.0627;343.0627;538020.9
2013.08.12 00:00;340.7617;347.6179;340.4566;345.7998;345.7998;649651.4
2013.08.13 00:00;349.6653;350.5775;344.6837;345.3685;345.3685;695719.6
2013.08.14 00:00;340.1583;343.9503;338.7527;343.8087;343.8087;639984.8
2013.08.15 00:00;349.4267;358.3910;344.9981;357.2165;357.2165;1025644.1
2013.08.16 00:00;355.7846;359.3768;353.6901;358.5927;358.5927;947259.8
2013.08.19 00:00;361.5156;363.0155;357.2310;358.1645;358.1645;759078.2
2013.08.20 00:00;358.8894;362.0219;355.3838;360.3190;360.3190;763422.0
2013.08.21 00:00;353.8509;356.4535;351.4576;353.1944;353.1944;856773.7
2013.08.22 00:00;357.0965;360.9523;353.9931;359.3797;359.3797;782090.9
2013.08.23 00:00;356.0270;361.9815;353.8758;361.3791;361.3791;736628.5
2013.08.26 00:00;360.1468;362.2374;357.7267;361.5731;361.5731;626134.2
2013.08.27 00:00;368.2593;373.3385;366.0042;370.8841;370.8841;799740.2
2013.08.28 00:00;371.7718;376.0285;370.6886;371.8321;371.8321;892847.7
2013.08.29 00:00;371.3467;371.5091;367.3548;368.6802;368.6802;863106.2
2013.08.30 00:00;368.1044;369.4159;364.4370;365.1254;365.1254;686406.8
2013.09.02 00:00;363.9426;365.7448;359.3365;364.0551;364.0551;477678.5
2013.09.03 00:00;364.3957;371.0526;362.7086;370.0938;370.0938;708845.6
2013.09.04 00:00;369.2438;370.0624;362.1459;363.8641;363.8641;684777.7
2013.09.05 00:00;364.0726;365.9732;356.7865;357.6231;357.6231;677099.0
2013.09.06 00:00;355.5269;362.5737;353.8771;362.0012;362.0012;661616.0
2013.09.09 00:00;362.0653;362.5994;360.0257;361.2682;361.2682;400566.6
2013.09.10 00:00;357.1657;358.2809;349.6967;351.2137;351.2137;525146.7
2013.09.11 00:00;359.4240;360.4776;357.3432;359.5584;359.5584;480056.1
2013.09.12 00:00;351.3369;351.4115;339.7768;340.1421;340.1421;728770.6
2013.09.13 00:00;341.3824;343.2523;336.5543;342.0324;342.0324;782177.6
2013.09.16 00:00;346.7477;348.1694;340.1220;341.9010;341.9010;745911.0
2013.09.17 00:00;339.3200;342.6064;338.0106;339.1026;339.1026;609672.9
2013.09.18 00:00;342.3898;357.2970;337.5453;356.4190;356.4190;992319.5
2013.09.19 00:00;351.3328;353.8728;349.6420;351.5592;351.5592;764770.5
2013.09.20 00:00;352.3300;352.9827;341.7499;342.0027;342.0027;738588.7
2013.09.23 00:00;341.6567;343.2442;338.4739;340.7830;340.7830;763559.7
2013.09.24 00:00;345.1773;346.8498;340.7129;345.2112;345.2112;793495.3
2013.09.25 00:00;341.5745;345.5541;340.0199;344.5056;344.5056;715452.4
2013.09.26 00:00;347.0483;348.6990;343.3848;344.6789;344.6789;676131.9
2013.09.27 00:00;347.0564;352.3411;345.9527;350.3410;350.3410;1097666.0
2013.09.30 00:00;347.1638;347.1638;340.6805;342.2388;342.2388;538735.5
2013.10.01 00:00;343.3078;345.9457;331.6260;333.2760;333.2760;823149.3
2013.10.02 00:00;331.9030;340.8445;328.9834;338.8337;338.8337;853707.1
2013.10.03 00:00;343.7568;345.1326;339.8957;343.7464;343.7464;849333.1
2013.10.04 00:00;341.3953;343.4022;338.5690;339.8032;339.8032;620431.6
2013.10.07 00:00;343.0296;346.9666;341.6380;345.3036;345.3036;712884.3
2013.10.08 00:00;343.4285;345.2586;341.4765;342.4266;342.4266;854321.8
2013.10.09 00:00;345.9167;346.7275;339.7244;342.3168;342.3168;1042739.0
2013.10.10 00:00;343.5338;345.0013;337.2980;338.4157;338.4157;936622.9
2013.10.11 00:00;331.5813;333.9000;325.5305;328.0968;328.0968;1126249.9
2013.10.14 00:00;330.5500;334.5722;329.2291;330.0569;330.0569;370961.7
2013.10.15 00:00;333.6180;337.7238;328.1698;336.3709;336.3709;424373.6
2013.10.16 00:00;336.4303;338.0440;333.0585;336.5274;336.5274;404789.5
2013.10.17 00:00;332.5961;343.5425;330.6066;342.4505;342.4505;426193.9
2013.10.18 00:00;339.5408;341.5015;337.5312;338.6428;338.6428;290523.1
2013.10.21 00:00;339.3022;341.6449;338.8300;339.5215;339.5215;229891.0
2013.10.22 00:00;341.5565;349.3104;340.3382;348.1051;348.1051;231253.7
2013.10.23 00:00;346.2522;346.8673;343.5078;344.5751;344.5751;256933.6
2013.10.24 00:00;349.5314;355.0672;349.3660;353.6307;353.6307;265458.5
2013.10.25 00:00;353.2419;355.3201;350.3040;353.9154;353.9154;251282.9
2013.10.28 00:00;349.4831;351.8394;347.8760;349.5347;349.5347;224788.6
2013.10.29 00:00;352.0517;354.2832;348.9922;350.1796;350.1796;263768.8
2013.10.30 00:00;348.1658;352.1808;345.7619;348.2331;348.2331;283641.7
2013.10.31 00:00;347.2102;347.4121;341.4892;342.4522;342.4522;288506.9
2013.11.01 00:00;342.4049;343.4709;337.9597;340.4695;340.4695;275633.3
2013.11.04 00:00;339.0771;341.1328;338.2052;339.0074;339.0074;202150.7
2013.11.05 00:00;343.7097;345.2869;341.5754;342.9355;342.9355;240744.6
2013.11.06 00:00;337.5257;340.1059;336.7976;338.9843;338.9843;212290.1
2013.11.07 00:00;343.3825;345.7101;338.0027;340.7760;340.7760;268412.7
2013.11.08 00:00;341.3545;342.8394;334.3137;336.0700;336.0700;260290.4
2013.11.11 00:00;332.7429;332.7946;330.3308;331.5239;331.5239;202523.1
2013.11.12 00:00;330.9383;331.7281;325.5492;327.4952;327.4952;272212.6
2013.11.13 00:00;327.3364;330.8370;327.2537;329.2056;329.2056;256746.5
2013.11.14 00:00;335.5244;338.2397;334.0243;336.5148;336.5148;293016.0
2013.11.15 00:00;333.3483;334.2726;331.4868;333.4545;333.4545;227447.1
2013.11.18 00:00;333.5672;333.7639;328.7013;329.6486;329.6486;224731.2
2013.11.19 00:00;335.4649;336.4726;333.9362;335.2412;335.2412;255876.7
2013.11.20 00:00;335.1970;335.6072;326.3253;327.1930;327.1930;305885.3
2013.11.21 00:00;320.0891;321.7669;318.2517;319.9167;319.9167;280820.3
2013.11.22 00:00;321.0570;322.3786;320.3600;320.8944;320.8944;206034.1
2013.11.25 00:00;320.5127;324.6609;317.6541;323.3429;323.3429;260902.9
2013.11.26 00:00;324.3925;326.2208;321.4826;322.3359;322.3359;212701.5
2013.11.27 00:00;320.8060;323.8310;319.0947;319.5361;319.5361;210325.4
2013.11.28 00:00;319.2270;321.1607;318.3426;320.8203;320.8203;119102.8
2013.11.29 00:00;326.5945;329.2447;325.5685;328.7645;328.7645;168396.3
2013.12.02 00:00;321.4242;321.4885;313.2619;313.7764;313.7764;264101.0
2013.12.03 00:00;316.4320;317.7510;314.9185;316.9736;316.9736;233516.8
2013.12.04 00:00;316.6688;323.9133;313.6173;321.8401;321.8401;292919.1
2013.12.05 00:00;325.3080;325.3787;318.6626;320.6971;320.6971;313332.6
2013.12.06 00:00;320.0032;325.0466;316.7332;320.8886;320.8886;278596.3
2013.12.09 00:00;320.9670;324.1010;319.4625;323.3996;323.3996;237145.0
2013.12.10 00:00;320.6072;327.9037;320.1675;326.1216;326.1216;271194.6
2013.12.11 00:00;329.7274;330.1691;326.9805;326.9805;326.9805;282839.0
2013.12.12 00:00;325.7814;326.6416;318.0580;318.4374;318.4374;287706.6
2013.12.13 00:00;322.0088;325.3711;320.6139;325.3080;325.3080;276815.3
2013.12.16 00:00;320.4879;324.1571;317.9140;321.3864;321.3864;278785.0
2013.12.17 00:00;325.7968;327.8934;322.4837;323.3980;323.3980;273624.8
2013.12.18 00:00;324.1267;327.8678;320.3881;320.8492;320.8492;298340.1
2013.12.19 00:00;319.1372;321.5308;311.2226;311.8937;311.8937;344318.4
2013.12.20 00:00;310.1841;314.7882;309.9207;313.6150;313.6150;272107.8
2013.12.23 00:00;316.3387;317.0089;313.4685;315.0219;315.0219;189909.3
2013.12.24 00:00;308.6426;309.9385;308.1557;309.9102;309.9102;107033.8
2013.12.26 00:00;311.4110;314.3429;311.3308;312.9493;312.9493;95374.1
2013.12.27 00:00;315.8545;317.8649;315.2365;316.3291;316.3291;192081.9
2013.12.30 00:00;316.0089;316.2664;310.8077;311.1119;311.1119;234023.1
2013.12.31 00:00;309.6576;314.0351;305.7301;312.4113;312.4113;180653.0
2014.01.02 00:00;321.5551;323.0407;318.5236;321.4081;321.4081;207806.7
2014.01.03 00:00;316.4083;320.7955;316.3773;319.7375;319.7375;253545.0
2014.01.06 00:00;318.4861;321.3201;312.5376;318.5865;318.5865;276007.0
2014.01.07 00:00;321.6169;323.5683;318.2805;320.0500;320.0500;266542.6
2014.01.08 00:00;318.5397;318.7932;315.1948;316.9668;316.9668;258726.2
2014.01.09 00:00;319.6703;321.0863;319.0445;320.1292;320.1292;210550.0
2014.01.10 00:00;317.5672;322.9618;317.3551;322.6877;322.6877;227210.7
2014.01.13 00:00;327.2106;328.4905;325.5014;327.9513;327.9513;211438.6
2014.01.14 00:00;327.0261;327.6996;324.1621;325.0550;325.0550;209115.3
2014.01.15 00:00;325.1814;325.1840;322.3942;324.3246;324.3246;221473.4
2014.01.16 00:00;322.3118;323.2645;320.9308;322.4339;322.4339;204572.9
2014.01.17 00:00;319.9184;322.9968;318.5825;322.7085;322.7085;202804.7
2014.01.20 00:00;324.6685;325.3037;322.8094;322.9798;322.9798;118185.8
2014.01.21 00:00;329.3762;329.5389;324.2639;325.6994;325.6994;209202.6
2014.01.22 00:00;323.7985;324.1844;322.1900;322.3491;322.3491;178796.0
2014.01.23 00:00;324.7696;332.3709;323.4537;332.1082;332.1082;259973.3
2014.01.24 00:00;326.5708;328.8033;324.7646;327.9610;327.9610;257122.6
2014.01.27 00:00;332.7300;334.9378;327.8641;329.1002;329.1002;268268.9
2014.01.28 00:00;325.1505;326.8731;323.4927;325.4225;325.4225;198220.1
2014.01.29 00:00;327.1785;332.5566;327.0083;331.8994;331.8994;230506.8
2014.01.30 00:00;332.3548;332.5830;324.7989;326.2261;326.2261;246868.2
2014.01.31 00:00;327.3087;330.2085;325.8903;327.3113;327.3113;227147.8
2014.02.03 00:00;320.8426;326.6679;320.0970;324.3925;324.3925;215419.2
2014.02.04 00:00;324.7154;325.6244;322.0865;324.0104;324.0104;215589.7
2014.02.05 00:00;330.4848;335.7010;329.9316;331.4174;331.4174;219901.2
2014.02.06 00:00;328.0542;330.2310;326.5813;327.8613;327.8613;201919.8
2014.02.07 00:00;324.6935;328.5164;324.4688;327.3592;327.3592;219003.6
2014.02.10 00:00;327.3611;329.5454;326.2624;328.7099;328.7099;190219.2
2014.02.11 00:00;335.2420;340.3534;335.0658;339.7589;339.7589;251999.1
2014.02.12 00:00;333.8316;335.2567;332.0703;333.8549;333.8549;233844.5
2014.02.13 00:00;337.7776;340.8966;336.5400;340.8678;340.8678;238314.1
2014.02.14 00:00;336.5525;341.6366;336.1206;340.8711;340.8711;269369.6
2014.02.17 00:00;344.3731;346.8643;344.0861;346.5043;346.5043;182587.3
2014.02.18 00:00;346.0488;346.5614;341.5190;343.8139;343.8139;269967.8
2014.02.19 00:00;347.0250;347.1064;343.4433;344.1281;344.1281;250330.6
2014.02.20 00:00;340.7141;344.1217;339.5375;343.5061;343.5061;248615.5
2014.02.21 00:00;340.5047;341.9694;338.7774;340.8522;340.8522;210654.1
2014.02.24 00:00;344.4781;348.1735;342.9438;347.6169;347.6169;232035.0
2014.02.25 00:00;345.2607;347.4225;344.2264;346.6054;346.6054;218922.9
2014.02.26 00:00;351.9653;353.2414;347.2180;349.4551;349.4551;247239.0
2014.02.27 00:00;345.2025;346.6242;343.4255;345.2830;345.2830;241393.1
2014.02.28 00:00;348.5459;349.1141;345.5869;347.2733;347.2733;258326.7
2014.03.03 00:00;349.7620;354.7959;348.5075;353.6906;353.6906;279457.4
2014.03.04 00:00;351.1281;351.7523;346.2126;347.1307;347.1307;271696.6
2014.03.05 00:00;351.6499;353.4014;350.9914;352.1108;352.1108;232344.8
2014.03.06 00:00;348.8765;353.2559;347.4071;352.6034;352.6034;219340.7
2014.03.07 00:00;350.7281;351.4868;345.0150;348.1846;348.1846;257906.3
2014.03.10 00:00;345.4053;346.8706;342.6242;345.5007;345.5007;229767.4
2014.03.11 00:00;346.8965;350.1220;346.2545;349.0684;349.0684;215701.8
2014.03.12 00:00;349.2544;354.9906;348.4179;353.1493;353.1493;271411.6
2014.03.13 00:00;353.2753;355.4494;352.7324;353.2132;353.2132;281437.0
2014.03.14 00:00;360.7453;365.1921;359.9033;363.7107;363.7107;262602.1
2014.03.17 00:00;361.8743;362.0333;354.9877;356.2389;356.2389;260458.0
2014.03.18 00:00;355.6637;356.0203;351.6387;352.8832;352.8832;260224.9
2014.03.19 00:00;352.1112;352.9497;344.6608;344.7179;344.7179;286789.9
2014.03.20 00:00;342.4785;344.2299;340.5982;342.4243;342.4243;268604.1
2014.03.21 00:00;350.0033;353.0782;349.6035;350.7714;350.7714;210867.3
2014.03.24 00:00;349.2955;350.3564;343.4369;343.6312;343.6312;227697.0
2014.03.25 00:00;343.0822;345.1469;342.1101;343.4700;343.4700;238646.0
2014.03.26 00:00;339.5815;341.1547;336.5672;338.0393;338.0393;226239.8
2014.03.27 00:00;340.8150;341.5023;336.8661;337.4254;337.4254;225385.2
2014.03.28 00:00;337.1286;338.9216;335.5444;337.9325;337.9325;210097.4
2014.03.31 00:00;334.2931;335.5568;331.3988;331.7709;331.7709;221162.2
2014.04.01 00:00;330.8594;331.6938;329.0463;329.4429;329.4429;219623.1
2014.04.02 00:00;334.2320;338.1373;334.2320;336.9200;336.9200;207600.6
2014.04.03 00:00;338.3887;339.2540;336.0341;337.3320;337.3320;206918.1
2014.04.04 00:00;336.7080;341.9523;336.0485;341.2248;341.2248;210620.6
2014.04.07 00:00;341.8161;342.1677;339.9270;340.3494;340.3494;164275.6
2014.04.08 00:00;333.8043;338.2072;333.7245;336.6967;336.6967;198907.6
2014.04.09 00:00;341.1903;342.8223;339.1229;341.9072;341.9072;237317.1
2014.04.10 00:00;340.3752;343.5057;339.9473;342.0714;342.0714;247288.1
2014.04.11 00:00;339.5032;340.9299;338.4395;339.4800;339.4800;218423.6
2014.04.14 00:00;342.7548;344.9917;341.7855;343.9601;343.9601;213244.7
2014.04.15 00:00;342.4315;342.7360;331.4928;336.0654;336.0654;285718.7
2014.04.16 00:00;337.3349;338.4900;334.9912;337.3349;337.3349;240532.4
2014.04.17 00:00;342.7158;343.2554;340.3652;340.8022;340.8022;212245.7
2014.04.21 00:00;339.1360;341.0513;335.8452;337.9361;337.9361;206394.1
2014.04.22 00:00;334.9768;335.6753;331.6870;333.3851;333.3851;211551.4
2014.04.23 00:00;337.9857;339.3125;337.1775;337.8962;337.8962;210141.6
2014.04.24 00:00;331.1240;334.9204;327.1392;333.4761;333.4761;273308.2
2014.04.25 00:00;340.7689;343.6896;339.8207;343.0443;343.0443;228605.9
2014.04.28 00:00;341.2000;341.7991;338.0054;339.2063;339.2063;220787.0
2014.04.29 00:00;335.4967;336.8324;332.9264;335.4010;335.4010;203168.9
2014.04.30 00:00;335.7780;336.4779;333.0589;334.6660;334.6660;238313.3
2014.05.01 00:00;339.4897;339.8840;335.7853;337.5626;337.5626;196031.2
2014.05.02 00:00;338.3707;343.6123;335.3601;342.4296;342.4296;240388.7
2014.05.05 00:00;336.3376;340.0678;335.8827;338.6486;338.6486;217242.8
2014.05.06 00:00;340.7889;341.9496;339.4330;340.4193;340.4193;215263.8
2014.05.07 00:00;340.3035;341.9556;334.7022;335.6049;335.6049;249852.8
2014.05.08 00:00;337.5585;338.9112;336.2005;337.2837;337.2837;244158.1
2014.05.09 00:00;333.7069;334.7129;332.4190;333.2492;333.2492;209177.5
2014.05.12 00:00;335.5939;339.5497;332.7110;337.4559;337.4559;243330.1
2014.05.13 00:00;336.3772;337.2107;334.6868;335.8189;335.8189;237799.7
2014.05.14 00:00;333.2803;337.0632;332.5773;336.2855;336.2855;225265.1
2014.05.15 00:00;335.7195;336.2392;332.0640;333.3837;333.3837;240496.8
2014.05.16 00:00;340.5597;341.1931;338.4282;339.9000;339.9000;197674.9
2014.05.19 00:00;338.3022;342.0732;338.1816;338.8132;338.8132;214586.0
2014.05.20 00:00;336.0679;337.1546;334.3051;336.4345;336.4345;241671.7
2014.05.21 00:00;339.2389;339.8130;336.4129;338.6596;338.6596;229537.2
2014.05.22 00:00;335.6827;338.6468;335.1060;336.0438;336.0438;217448.7
2014.05.23 00:00;335.0791;335.5687;333.2839;334.7216;334.7216;195571.8
2014.05.26 00:00;332.7825;333.3415;332.4889;332.6383;332.6383;94437.6
2014.05.27 00:00;339.0134;339.2994;331.6808;331.8094;331.8094;241153.4
2014.05.28 00:00;330.9485;331.6107;328.6691;329.2893;329.2893;226681.2
2014.05.29 00:00;326.2777;326.5497;324.2257;325.3035;325.3035;226442.4
2014.05.30 00:00;328.6938;329.8926;325.1391;326.9924;326.9924;219085.1
2014.06.02 00:00;321.9883;322.2821;319.7645;320.5118;320.5118;192470.8
2014.06.03 00:00;323.0426;324.0113;322.1856;323.2737;323.2737;197425.9
2014.06.04 00:00;323.7878;324.8438;323.2390;323.4367;323.4367;187016.4
2014.06.05 00:00;321.6659;325.1043;320.8283;324.1038;324.1038;218740.8
2014.06.06 00:00;326.1912;327.3025;324.2108;326.0949;326.0949;207154.7
2014.06.09 00:00;328.5251;329.8267;328.3939;328.6485;328.6485;156448.6
2014.06.10 00:00;329.5298;332.4745;329.0272;331.5771;331.5771;178254.7
2014.06.11 00:00;327.3894;328.8998;327.1607;327.8054;327.8054;169381.8
2014.06.12 00:00;325.2773;328.8189;324.9600;328.2694;328.2694;214545.3
2014.06.13 00:00;330.7534;331.9197;330.0676;331.6132;331.6132;211829.6
2014.06.16 00:00;333.5439;335.3659;331.6489;332.0378;332.0378;213900.6
2014.06.17 00:00;328.8604;329.3804;325.5878;328.6715;328.6715;202333.9
2014.06.18 00:00;333.4758;335.3515;332.1720;335.1180;335.1180;206227.7
2014.06.19 00:00;331.9554;343.1791;331.3270;342.7013;342.7013;271822.0
2014.06.20 00:00;343.8768;343.9835;339.9474;342.1671;342.1671;256941.8
2014.06.23 00:00;344.4249;345.5019;343.2431;345.2084;345.2084;204832.1
2014.06.24 00:00;339.2287;341.3346;338.2170;339.2571;339.2571;205421.6
2014.06.25 00:00;341.2498;342.9688;339.2719;341.4957;341.4957;206453.7
2014.06.26 00:00;343.9635;344.2844;340.7599;343.5226;343.5226;195464.0
2014.06.27 00:00;338.7566;340.2544;337.7890;338.6305;338.6305;188957.2
2014.06.30 00:00;340.2346;343.7043;338.7763;343.1433;343.1433;199755.6
2014.07.01 00:00;348.7939;350.2715;348.0183;348.5494;348.5494;207689.1
2014.07.02 00:00;345.9321;347.4582;344.6669;346.0182;346.0182;185122.2
2014.07.03 00:00;344.6099;344.6749;339.9697;342.6598;342.6598;196634.8
2014.07.04 00:00;345.7364;346.5877;345.3724;345.6500;345.6500;117513.3
2014.07.07 00:00;340.1649;340.2010;338.0281;340.1314;340.1314;196562.0
2014.07.08 00:00;347.3513;348.6937;345.7062;347.2487;347.2487;179673.2
2014.07.09 00:00;340.4342;343.7502;340.0420;342.6277;342.6277;184435.1
2014.07.10 00:00;346.0552;350.6090;345.7267;347.9997;347.9997;199967.7
2014.07.11 00:00;351.5261;352.4473;351.0075;352.1288;352.1288;146533.4
2014.07.14 00:00;349.1173;349.1173;339.5796;340.7269;340.7269;219056.7
2014.07.15 00:00;337.4522;339.0913;333.5103;334.1660;334.1660;215396.6
2014.07.16 00:00;337.5205;339.7777;337.2364;338.4380;338.4380;180686.5
2014.07.17 00:00;339.5432;346.0920;339.2164;344.8110;344.8110;241980.8
2014.07.18 00:00;347.4129;348.8245;343.5257;345.0874;345.0874;198220.1
2014.07.21 00:00;339.2446;341.4124;338.5842;339.8455;339.8455;143864.5
2014.07.22 00:00;341.5182;342.4683;338.8684;340.2428;340.2428;174651.8
2014.07.23 00:00;338.2447;339.2512;337.1218;337.5720;337.5720;145125.8
2014.07.24 00:00;341.2529;341.4492;336.8704;338.4219;338.4219;201021.4
2014.07.25 00:00;336.6492;340.4244;335.8323;340.0628;340.0628;152250.3
2014.07.28 00:00;341.3652;342.2724;340.2199;340.9259;340.9259;180874.6
2014.07.29 00:00;341.7828;343.8980;339.6990;340.3936;340.3936;170801.7
2014.07.30 00:00;334.4402;335.5238;332.4787;333.5727;333.5727;177667.4
2014.07.31 00:00;335.5083;335.7645;331.4495;332.0915;332.0915;172207.3
2014.08.01 00:00;330.7593;334.3347;329.7927;333.2804;333.2804;192586.2
2014.08.04 00:00;338.0992;338.6640;336.2272;336.7658;336.7658;130129.3
2014.08.05 00:00;339.3654;340.8618;337.8453;339.4550;339.4550;170162.2
2014.08.06 00:00;337.1900;342.7339;336.9518;341.7706;341.7706;248080.5
2014.08.07 00:00;336.4109;338.6494;335.3316;337.9616;337.9616;242661.0
2014.08.08 00:00;344.9608;347.6447;343.1970;344.4430;344.4430;300235.9
2014.08.11 00:00;344.7282;345.3287;343.6722;344.4517;344.4517;194085.6
2014.08.12 00:00;340.8704;343.4115;340.2553;341.2014;341.2014;203546.5
2014.08.13 00:00;339.9252;341.6428;339.0106;340.9178;340.9178;219133.6
2014.08.14 00:00;345.5226;347.3552;344.5641;345.7569;345.7569;234887.3
2014.08.15 00:00;345.4611;346.2695;340.3263;343.4835;343.4835;273348.7
2014.08.18 00:00;340.8121;341.2650;339.1495;339.9298;339.9298;183903.2
2014.08.19 00:00;341.6052;342.5839;340.3555;340.8107;340.8107;162524.8
2014.08.20 00:00;335.1719;335.7669;333.1512;334.1369;334.1369;192254.5
2014.08.21 00:00;336.7051;336.7572;331.9731;332.9643;332.9643;197541.5
2014.08.22 00:00;331.4656;332.9894;330.7335;332.2236;332.2236;167070.6
2014.08.25 00:00;335.8558;336.5285;334.6339;335.4511;335.4511;146526.4
2014.08.26 00:00;329.1278;332.9219;328.9240;330.5077;330.5077;220277.3
2014.08.27 00:00;330.9371;332.5856;330.7123;331.3169;331.3169;161793.4
2014.08.28 00:00;332.4830;336.0973;332.3819;334.1683;334.1683;238222.3
2014.08.29 00:00;332.8189;333.1930;331.1467;332.0292;332.0292;156145.2
2014.09.01 00:00;337.1270;337.7135;336.3021;336.6818;336.6818;61171.1
2014.09.02 00:00;334.4784;334.7410;328.2379;328.9789;328.9789;236990.1
2014.09.03 00:00;332.4855;333.9511;331.2248;333.3234;333.3234;215848.3
2014.09.04 00:00;331.7238;333.7543;329.3719;329.5130;329.5130;254954.4
2014.09.05 00:00;328.9160;332.0894;327.8026;330.8091;330.8091;221519.3
2014.09.08 00:00;331.9247;332.5575;327.2382;328.1745;328.1745;236467.6
2014.09.09 00:00;326.8990;327.2007;324.4436;326.4568;326.4568;266840.4
2014.09.10 00:00;325.1951;325.9883;322.3696;323.8704;323.8704;260218.4
2014.09.11 00:00;325.8315;326.0637;322.1039;323.5882;323.5882;270385.0
2014.09.12 00:00;320.8826;321.1982;317.1233;318.0081;318.0081;255170.1
2014.09.15 00:00;319.3909;321.8338;318.4786;320.4408;320.4408;201575.3
2014.09.16 00:00;323.4723;325.9394;323.2387;324.1941;324.1941;235366.1
2014.09.17 00:00;323.2674;324.5719;319.9118;320.2025;320.2025;225146.5
2014.09.18 00:00;315.9506;317.5048;314.3499;316.6618;316.6618;268052.0
2014.09.19 00:00;318.1607;318.9240;315.0816;315.5204;315.5204;291501.8
2014.09.22 00:00;312.9344;314.0798;310.8728;312.5792;312.5792;250078.2
2014.09.23 00:00;319.0322;324.3185;318.6540;321.3589;321.3589;275231.9
2014.09.24 00:00;319.1408;320.0546;317.3394;317.6188;317.6188;218669.0
2014.09.25 00:00;314.3980;316.3722;311.8397;315.6461;315.6461;254884.0
2014.09.26 00:00;317.4399;320.1286;315.1855;316.5792;316.5792;214358.9
2014.09.29 00:00;316.0895;317.4469;315.2745;315.5418;315.5418;215950.8
2014.09.30 00:00;312.8479;314.1535;310.1234;311.0299;311.0299;256849.9
2014.10.01 00:00;317.6690;320.5507;316.6831;319.0494;319.0494;246934.5
2014.10.02 00:00;317.8269;320.2346;316.6190;318.0417;318.0417;263348.6
2014.10.03 00:00;317.5274;317.9329;311.3235;311.8337;311.8337;215964.9
2014.10.06 00:00;308.3044;313.9290;307.1359;313.3551;313.3551;231285.9
2014.10.07 00:00;310.8037;312.6150;309.9097;311.4015;311.4015;212767.9
2014.10.08 00:00;316.4511;320.3432;315.3387;319.6077;319.6077;264169.9
2014.10.09 00:00;319.0508;322.5504;318.7396;320.2200;320.2200;255478.6
2014.10.10 00:00;316.9358;317.3243;315.2214;316.6587;316.6587;206099.5
2014.10.13 00:00;319.2489;321.9623;318.6635;321.4108;321.4108;228829.2
2014.10.14 00:00;320.3754;320.9353;319.0379;319.2789;319.2789;251669.7
2014.10.15 00:00;319.0844;323.5302;316.3295;321.5468;321.5468;394175.3
2014.10.16 00:00;321.1760;322.5361;319.9999;320.7745;320.7745;358036.4
2014.10.17 00:00;320.2397;321.1372;318.5403;320.2940;320.2940;216829.3
2014.10.20 00:00;318.4219;321.3559;317.7347;320.8926;320.8926;170257.9
2014.10.21 00:00;323.2111;325.3913;322.8222;323.6259;323.6259;222636.4
2014.10.22 00:00;324.0363;324.2413;321.6777;322.0980;322.0980;163672.4
2014.10.23 00:00;321.2092;321.9802;317.2351;318.5494;318.5494;192217.6
2014.10.24 00:00;317.4301;317.9789;316.5361;316.9355;316.9355;165190.2
2014.10.27 00:00;316.5338;317.4460;315.5133;315.6035;315.6035;138636.1
2014.10.28 00:00;317.4298;319.8167;316.4487;317.6757;317.6757;192458.8
2014.10.29 00:00;316.9498;317.5356;311.7962;312.4595;312.4595;167959.6
2014.10.30 00:00;318.7281;319.9838;314.7846;315.3612;315.3612;280190.5
2014.10.31 00:00;308.9482;309.5789;298.9906;301.5907;301.5907;394778.4
2014.11.03 00:00;305.0435;306.7029;303.5226;304.6228;304.6228;196784.1
2014.11.04 00:00;302.8634;305.2859;302.4891;303.6744;303.6744;203162.3
2014.11.05 00:00;305.0641;305.2677;296.9281;297.8861;297.8861;346077.5
2014.11.06 00:00;298.5335;300.4731;297.4644;298.3427;298.3427;273066.5
2014.11.07 00:00;298.6174;308.5609;296.2193;307.9482;307.9482;384280.4
2014.11.10 00:00;305.4482;306.1478;298.3559;299.4326;299.4326;258293.1
2014.11.11 00:00;302.8069;308.5701;301.4286;306.2027;306.2027;304733.2
2014.11.12 00:00;301.2162;302.7584;299.4333;300.7685;300.7685;261720.8
2014.11.13 00:00;306.0269;307.6812;303.9484;306.1164;306.1164;268070.3
2014.11.14 00:00;305.8765;314.0579;301.7608;312.7105;312.7105;341526.7
2014.11.17 00:00;307.6937;310.1247;306.7899;308.0651;308.0651;326389.8
2014.11.18 00:00;310.8277;315.5244;309.9475;313.5834;313.5834;257903.9
2014.11.19 00:00;308.9756;310.6008;303.5882;305.6140;305.6140;376723.0
2014.11.20 00:00;305.4007;309.1928;303.9464;308.2758;308.2758;336096.4
2014.11.21 00:00;313.4118;317.2685;311.7724;315.5608;315.5608;318837.1
2014.11.24 00:00;311.5404;312.1990;309.2276;310.3140;310.3140;208193.0
2014.11.25 00:00;315.3364;316.6052;313.2886;316.0524;316.0524;261940.8
2014.11.26 00:00;315.1630;315.1971;312.9122;314.1557;314.1557;169096.7
2014.11.27 00:00;313.9752;314.6099;310.9431;312.2887;312.2887;182676.0
2014.11.28 00:00;312.6967;313.1491;306.4213;306.6370;306.6370;253208.1
